time, pr1, pr2, pr3, pr4, pr5,TRUE LABEL
0.004705191,454,888,664,656,337,0
0.005181074,453,888,664,655,333,0
0.005676031,455,888,664,655,338,0
0.006113052,454,888,664,654,335,0
0.007001162,454,888,664,656,336,0
0.007439137,454,888,664,656,337,0
0.007884026,453,888,664,655,333,0
0.008322001,455,888,664,655,338,0
0.008752108,454,888,664,654,335,0
0.00940299,452,885,665,655,336,0
0.00948,452,885,664,652,334,0
0.009556055,451,885,665,655,332,0
0.009637117,452,885,664,653,333,0
0.009714127,452,886,664,654,335,0
0.009790182,451,886,665,655,332,0
0.009867191,453,886,665,655,335,0
0.009943008,452,886,664,654,335,0
0.010019064,450,886,664,655,332,0
0.010095119,454,887,665,655,337,0
0.010172129,452,887,665,656,334,0
0.010248184,452,887,664,657,334,0
0.010324001,453,887,665,654,337,0
0.010400057,452,887,664,654,333,0
0.010475159,453,888,664,655,335,0
0.010552168,453,888,665,654,336,0
0.010627985,452,888,665,654,333,0
0.010703087,454,888,665,655,336,0
0.010779142,452,888,664,654,333,0
0.010855198,453,888,665,654,334,0
0.010931015,454,888,665,655,337,0
0.011007071,452,888,664,654,332,0
0.011083126,454,888,665,656,336,0
0.011160135,453,888,665,655,335,0
0.011236191,452,888,665,655,333,0
0.011312008,454,889,666,656,337,0
0.011388063,452,888,665,655,334,0
0.011464119,452,888,665,655,335,0
0.011540174,454,888,666,656,337,0
0.011615992,451,888,664,655,333,0
0.011691093,453,888,664,655,336,0
0.011766195,452,888,665,655,335,0
0.011842012,453,888,664,655,334,0
0.011918068,454,889,665,654,337,0
0.01199913,451,888,664,654,333,0
0.012076139,454,889,665,655,335,0
0.012152195,453,889,664,655,335,0
0.012228012,452,888,664,655,333,0
0.012304068,455,889,665,656,337,0
0.012380123,453,889,665,655,334,0
0.012456179,451,889,664,654,333,0
0.012531996,454,889,665,656,337,0
0.012608051,452,888,665,654,334,0
0.012684107,453,889,665,656,335,0
0.012760162,453,889,666,656,336,0
0.012835979,452,889,665,654,334,0
0.012912035,453,889,666,653,337,0
0.012988091,452,889,665,653,334,0
0.013064146,452,890,665,653,335,0
0.013140202,453,890,666,653,337,0
0.013215065,451,890,664,654,333,0
0.013292074,452,890,665,653,336,0
0.01336813,452,890,665,652,335,0
0.013444185,451,890,665,653,332,0
0.013520002,454,891,666,655,337,0
0.013599157,451,891,666,653,333,0
0.013676167,452,891,666,654,334,0
0.013753176,453,892,667,655,337,0
0.013828993,452,892,666,654,332,0
0.013905048,453,891,666,654,336,0
0.013981104,452,892,667,654,335,0
0.014055967,452,892,665,655,333,0
0.014132023,453,892,666,654,336,0
0.014208078,451,892,665,652,334,0
0.014302015,453,892,666,653,335,0
0.014378071,452,892,666,653,337,0
0.014454126,451,891,665,652,333,0
0.014530182,453,891,666,655,337,0
0.014605045,452,891,666,655,335,0
0.014681101,451,891,665,652,334,0
0.014755964,452,891,666,655,337,0
0.01483202,452,891,666,655,334,0
0.014907122,451,891,664,653,335,0
0.014983177,451,891,665,654,335,0
0.015058994,451,890,665,655,333,0
0.01513505,453,891,665,654,336,0
0.015211105,451,892,665,656,334,0
0.015287161,452,890,665,656,334,0
0.015362978,453,891,666,657,336,0
0.015439034,450,891,665,657,332,0
0.015514135,453,891,666,657,335,0
0.015590191,452,891,665,656,335,0
0.015666008,451,891,665,655,332,0
0.015742064,452,891,665,657,336,0
0.015818119,451,891,665,654,334,0
0.015894175,451,891,665,654,335,0
0.015969038,452,891,665,656,337,0
0.016049147,451,892,664,655,333,0
0.01612711,452,890,665,655,336,0
0.016203165,451,890,665,656,336,0
0.016280174,452,891,665,655,335,0
0.016355038,452,891,665,655,337,0
0.016431093,451,890,665,654,335,0
0.016507149,453,890,665,655,336,0
0.016582012,452,891,665,655,336,0
0.016658068,451,891,665,654,333,0
0.01673317,453,891,665,653,337,0
0.016808987,451,891,665,654,334,0
0.016885042,451,891,665,653,334,0
0.016960144,453,892,665,655,337,0
0.0170362,451,891,666,653,333,0
0.017112017,453,891,666,654,336,0
0.017187119,452,891,666,655,337,0
0.017263174,451,891,667,654,334,0
0.017338037,453,890,665,655,337,0
0.017414093,451,891,665,655,333,0
0.017490149,452,891,666,655,334,0
0.017565012,452,890,665,656,337,0
0.017645121,450,891,665,656,333,0
0.017721176,452,890,665,656,335,0
0.017796993,451,889,665,656,334,0
0.017874002,450,890,664,653,333,0
0.017949104,452,890,665,654,336,0
0.01802516,451,891,665,653,333,0
0.018100023,452,891,665,652,334,0
0.018176079,452,891,664,653,336,0
0.018252134,451,890,664,653,333,0
0.01832819,452,890,665,653,335,0
0.018403053,451,889,664,654,334,0
0.018480062,452,889,664,655,333,0
0.018556118,453,888,664,655,335,0
0.018632174,451,888,664,655,332,0
0.018707991,453,888,664,656,334,0
0.018785,453,888,664,657,334,0
0.018860102,451,887,664,656,331,0
0.018936157,454,888,665,656,335,0
0.019011974,451,888,664,656,333,0
0.019087076,451,887,664,655,333,0
0.019163132,453,887,665,657,338,0
0.019239187,451,888,664,657,333,0
0.019314051,452,887,664,657,335,0
0.019389153,452,887,664,656,337,0
0.01946497,452,888,664,656,334,0
0.019541025,453,888,664,656,336,0
0.019617081,451,888,664,656,334,0
0.019693136,453,887,664,655,335,0
0.019769192,453,887,663,656,336,0
0.019852161,451,887,664,654,333,0
0.019927979,453,888,664,654,336,0
0.020004034,453,887,664,654,335,0
0.02008009,452,888,664,654,334,0
0.020159006,454,888,664,655,337,0
0.020238161,453,887,664,655,334,0
0.02031517,453,888,664,654,335,0
0.020390987,454,888,664,655,337,0
0.020467043,452,888,664,655,333,0
0.020543098,453,888,664,657,336,0
0.020619154,453,888,664,655,335,0
0.020694971,452,888,664,655,333,0
0.020771027,454,888,664,656,337,0
0.020847082,451,888,665,654,334,0
0.020923138,453,888,664,657,336,0
0.021000147,453,887,664,656,337,0
0.021075964,451,887,664,655,334,0
0.02115202,454,888,664,656,337,0
0.032648087,452,887,664,656,336,0
0.057141066,452,887,664,655,335,0
0.077673197,454,887,664,656,338,0
0.098179102,452,886,664,655,333,0
0.122665167,453,887,664,654,335,0
0.143181086,453,887,665,656,337,0
0.163697004,452,888,664,654,333,0
0.188191175,454,888,664,654,336,0
0.208731174,452,887,664,654,335,0
0.229249001,454,887,664,655,335,0
0.253746033,455,888,665,655,337,0
0.274255991,452,888,665,656,334,0
0.294776201,454,888,665,656,337,0
0.31934309,455,888,665,657,336,0
0.339842081,451,887,665,656,333,0
0.360329151,454,888,665,656,338,0
0.384836197,452,887,666,656,335,0
0.405379057,453,887,665,655,335,0
0.425868034,453,887,665,656,338,0
0.45036602,452,886,665,654,335,0
0.470931053,453,887,664,655,337,0
0.491424084,453,887,664,655,337,0
0.515914202,452,887,665,654,335,0
0.536412001,454,888,665,655,338,0
0.556959152,453,888,664,654,335,0
0.581439972,453,888,664,655,336,0
0.601953983,454,888,664,656,336,0
0.622475147,453,888,664,654,334,0
0.646927118,455,888,665,655,337,0
0.667482138,454,888,665,655,336,0
0.688084126,453,889,665,654,334,0
0.712517023,455,888,665,655,338,0
0.733057976,453,888,665,655,334,0
0.753549099,453,888,664,654,336,0
0.778038979,454,888,666,654,338,0
0.798583984,453,888,665,651,333,0
0.819075108,454,888,663,644,337,0
0.843564987,451,887,663,640,335,0
0.864103079,452,883,660,632,333,0
0.884618998,451,877,656,605,333,0
0.909137011,448,872,651,571,327,1
0.929655075,450,864,645,535,327,1
0.95015502,450,859,634,499,324,2
0.974651098,448,853,626,473,319,2
0.995179176,450,848,621,455,321,2
1.015674114,449,846,616,443,317,2
1.040169001,450,843,611,429,315,2
1.060705185,451,841,609,426,318,2
1.081199169,450,838,605,418,314,2
1.105705023,451,838,604,410,316,2
1.126312017,450,836,602,411,315,2
1.146748066,450,835,601,408,313,2
1.171239138,451,834,600,405,316,2
1.191796064,449,833,599,402,312,2
1.212274075,450,833,598,403,313,2
1.236736059,448,833,598,399,314,2
1.257201195,448,832,597,397,310,2
1.277721167,449,832,596,401,313,2
1.30232811,449,832,596,395,311,2
1.322834969,449,831,596,394,310,2
1.343333006,451,831,596,397,314,2
1.367818117,449,832,596,395,310,2
1.388380051,450,831,596,394,311,2
1.408856153,451,832,595,396,312,2
1.433343172,449,832,596,396,309,2
1.453886032,451,831,595,396,313,2
1.474403143,449,831,596,398,311,2
1.498876095,450,831,595,399,309,2
1.519414186,449,830,596,398,312,2
1.539927006,448,830,596,396,308,2
1.56438899,449,830,596,397,312,2
1.58495903,448,830,595,397,311,2
1.605453014,448,830,595,396,308,2
1.629943132,450,830,596,397,313,2
1.650485039,448,830,596,397,310,2
1.670978069,449,830,596,396,309,2
1.695470095,450,831,595,399,312,2
1.716006994,448,830,595,399,308,2
1.736538172,450,830,595,398,312,2
1.761023998,449,829,595,400,311,2
1.781563044,449,830,594,401,308,2
1.802081108,450,829,595,399,311,2
1.826585054,448,829,595,400,309,2
1.847123146,449,829,596,402,310,2
1.867606163,449,829,596,398,311,2
1.892096043,448,829,595,399,308,2
1.912635088,450,829,596,401,312,2
1.93313098,449,829,595,400,310,2
1.957633018,449,828,595,398,310,2
1.978185177,451,829,596,399,312,2
1.998687029,447,829,594,402,308,2
2.023161173,450,829,595,397,311,2
2.043663979,450,829,596,398,311,2
2.064160109,449,829,596,402,308,2
2.088649035,451,830,596,400,312,2
2.10919404,449,829,596,400,310,2
2.129703999,449,829,596,403,309,2
2.154174089,449,829,597,403,311,2
2.174718142,448,829,597,403,309,2
2.195235014,449,829,598,406,312,2
2.219727993,448,829,597,403,309,2
2.240252018,448,829,597,403,308,2
2.260821104,449,829,597,406,312,2
2.28530407,448,828,596,405,308,2
2.305850983,449,828,594,400,309,2
2.326332092,450,828,594,403,311,2
2.350818157,448,825,592,401,307,2
2.371412992,450,826,591,398,309,2
2.391858101,448,825,591,400,308,2
2.416357994,447,825,592,402,307,2
2.436916113,450,825,594,399,310,2
2.457431078,447,825,593,398,307,2
2.481904984,448,825,595,405,308,2
2.502393007,448,825,596,402,310,2
2.522886992,447,826,596,402,306,2
2.547376156,449,826,598,404,310,2
2.567916155,448,826,597,402,309,2
2.588410139,448,826,598,401,307,2
2.612902164,449,827,599,405,311,2
2.633471012,446,826,600,404,307,2
2.653963089,448,827,600,402,309,2
2.678431988,448,827,602,404,310,2
2.699052095,446,826,601,408,306,2
2.71953702,448,826,601,405,309,2
2.744023085,447,826,601,405,307,2
2.764564037,446,825,602,412,306,2
2.78502512,447,825,600,407,308,2
2.809612036,445,824,600,406,305,2
2.830089092,446,824,600,409,306,2
2.850619078,446,824,600,408,307,2
2.875112057,445,824,600,406,303,2
2.895675182,447,824,601,410,308,2
2.91613102,445,824,601,410,304,2
2.940620184,446,824,601,409,305,2
2.961167097,447,825,603,410,308,2
2.981665134,445,825,603,412,305,2
3.006188154,447,825,603,413,308,2
3.026694059,446,826,605,415,307,2
3.047195196,446,824,605,414,306,2
3.071722984,447,825,604,413,309,2
3.092257977,445,825,605,414,306,2
3.112735033,447,825,606,416,308,2
3.137282133,447,826,606,414,309,2
3.157734156,446,827,607,413,307,2
3.178256989,447,826,607,416,310,2
3.202789068,446,827,606,416,308,2
3.223258018,446,827,607,413,308,2
3.243795156,448,827,608,416,311,2
3.26830411,447,827,607,416,308,2
3.28885603,448,827,607,412,309,2
3.309350014,448,827,608,417,310,2
3.333837986,446,827,607,416,307,2
3.354340076,448,827,607,413,310,2
3.374862194,446,826,607,416,309,2
3.399378061,447,827,606,419,307,2
3.419784069,446,827,607,416,311,2
3.440263033,445,826,606,417,307,2
3.464868069,447,827,606,418,308,2
3.485347986,446,826,606,418,308,2
3.505814075,445,826,606,415,306,2
3.530457973,448,826,606,418,310,2
3.550969124,446,827,605,415,308,2
3.571464062,447,827,605,411,308,2
3.595968008,449,826,607,416,313,2
3.616419077,447,827,605,415,309,2
3.636893034,449,827,606,413,310,2
3.661509991,448,826,606,415,312,2
3.682034016,448,826,604,415,310,2
3.702506065,449,826,605,413,313,2
3.727061033,448,826,606,415,311,2
3.747569084,448,826,606,417,311,2
3.768067122,448,825,608,415,313,2
3.792593002,446,826,607,414,309,2
3.813080072,448,826,608,417,312,2
3.833530188,447,826,608,415,311,2
3.858124971,446,826,608,414,308,2
3.878653049,448,826,608,417,311,2
3.899115086,445,826,609,415,307,2
3.923649073,447,826,609,413,309,2
3.94412899,447,826,608,415,310,2
3.964665174,446,826,608,415,307,2
3.989197969,447,826,608,415,309,2
4.009719133,446,826,608,416,308,2
4.030207157,445,826,608,416,308,2
4.05472517,447,826,607,415,309,2
4.075224161,445,825,606,413,307,2
4.095716,446,826,606,417,309,2
4.120261192,445,825,606,415,309,2
4.140743971,445,825,605,412,306,2
4.161267042,447,825,605,414,311,2
4.185787201,446,825,604,413,307,2
4.206310987,446,825,604,412,308,2
4.226803064,447,825,604,412,310,2
4.251306057,446,825,604,412,307,2
4.271808147,448,825,604,411,309,2
4.292163134,447,825,604,415,309,2
4.316712141,447,825,603,416,307,2
4.33724308,449,824,604,412,310,2
4.357697964,446,825,602,413,306,2
4.382410049,447,824,603,415,308,2
4.402914047,448,824,602,413,310,2
4.423444033,446,823,603,411,307,2
4.447924137,448,824,604,415,310,2
4.4684062,447,822,602,412,309,2
4.488918066,446,823,602,412,307,2
4.513463974,448,824,603,416,311,2
4.533949137,446,823,602,415,307,2
4.554457188,447,824,603,414,308,2
4.578977108,447,823,603,415,309,2
4.599441051,445,823,602,415,306,2
4.619996071,447,824,602,415,310,2
4.644536972,446,823,603,412,308,2
4.665031195,447,824,602,416,307,2
4.685520172,448,824,603,413,310,2
4.710052013,446,823,603,412,306,2
4.730550051,448,824,603,416,310,2
4.755051136,447,824,603,414,309,2
4.775573015,446,824,604,413,306,2
4.796077013,448,824,605,418,311,2
4.820581198,446,824,605,416,307,2
4.841148138,445,824,604,415,307,2
4.861657143,447,824,605,420,311,2
4.886141062,445,824,604,419,307,2
4.906654119,446,824,604,418,309,2
4.927154064,446,825,605,419,309,2
4.951662064,446,824,605,418,308,2
4.972182035,447,825,604,416,310,2
4.992683172,446,824,604,415,307,2
5.017189026,446,824,605,419,308,2
7.50056386,447,824,605,414,311,2
7.501030922,445,824,603,414,305,2
7.501460075,447,825,605,417,309,2
7.501919031,447,826,606,417,308,2
7.502341986,446,826,606,417,307,2
7.502758026,448,827,607,422,311,2
7.503174067,445,827,608,421,307,2
7.503618002,446,826,607,422,308,2
7.504036903,447,827,608,425,310,2
7.504450083,445,827,608,426,307,2
7.504864931,446,826,608,425,311,2
7.505279064,445,827,608,426,309,2
7.505424976,444,826,608,425,308,2
7.505498886,446,826,608,424,310,2
7.505573034,444,826,608,423,307,2
7.505650043,445,826,608,425,309,2
7.505724907,445,828,608,425,309,2
7.505799055,444,827,608,422,307,2
7.505872965,445,827,609,427,310,2
7.505948067,445,827,610,426,307,2
7.506021976,445,828,609,426,307,2
7.506095886,446,829,612,426,311,2
7.506170988,445,829,611,428,306,2
7.506244898,446,829,611,427,309,2
7.506319046,445,831,613,432,310,2
7.506392956,444,832,615,440,308,2
7.506466866,446,834,617,445,312,2
7.506541014,444,837,618,450,309,2
7.506615877,445,837,620,456,311,2
7.506690025,446,839,620,455,314,2
7.506764889,444,840,620,457,310,2
7.506839037,447,840,621,462,314,2
7.5069139,446,840,621,460,314,2
7.506988049,446,841,620,459,311,2
7.507061958,446,841,621,464,315,2
7.507135868,446,841,621,463,312,2
7.507209063,446,842,622,462,312,2
7.507282972,446,842,623,465,314,2
7.507356882,445,842,623,465,311,2
7.50743103,447,841,623,462,314,2
7.50750494,446,842,623,465,312,2
7.507583857,446,841,623,467,311,2
7.507662058,447,840,622,462,315,2
7.507736921,445,840,622,465,312,2
7.507811069,447,839,621,468,313,2
7.507884979,446,839,621,464,315,2
7.507958889,444,839,621,463,311,2
7.508033991,447,839,621,467,315,2
7.508107901,445,839,621,465,313,2
7.508182049,445,840,621,461,311,2
7.508255959,447,839,622,469,314,2
7.508329868,445,841,621,466,311,2
7.508421898,446,842,622,467,313,2
7.508497,446,842,623,472,315,2
7.50857091,446,842,623,471,312,2
7.508645058,447,843,623,472,315,2
7.508719921,445,843,623,475,312,2
7.508794069,446,844,623,478,314,2
7.508867979,446,843,624,477,315,2
7.508941889,445,844,624,482,312,2
7.509016037,446,845,625,488,316,2
7.5090909,445,844,625,490,314,2
7.509165049,445,846,625,494,312,2
7.509238958,446,847,627,503,316,1
7.509312868,445,848,627,506,314,1
7.509387016,446,850,630,515,315,1
7.509460926,446,853,631,533,317,1
7.509533882,446,856,635,551,315,1
7.509610891,447,860,638,567,320,1
7.50968504,447,863,641,584,320,0
7.509758949,447,868,644,597,320,0
7.509832859,448,872,647,607,325,0
7.509907007,446,876,649,616,322,0
7.509980917,449,880,651,622,325,0
7.510055065,448,882,652,626,327,0
7.510128975,448,884,653,627,325,0
7.510204077,451,885,655,628,330,0
7.510277987,448,886,654,627,327,0
7.510351896,449,887,655,627,327,0
7.510426044,451,887,656,627,331,0
7.510499954,449,887,656,627,328,0
7.51057291,451,888,656,628,330,0
7.510647058,450,887,657,629,332,0
7.510725975,450,887,657,630,330,0
7.510814905,451,888,657,631,333,0
7.510899067,449,887,657,633,331,0
7.51097393,451,887,657,633,332,0
7.511048079,451,887,657,634,333,0
7.511121988,448,886,656,634,330,0
7.511195898,451,887,657,634,334,0
7.511270046,450,886,656,633,332,0
7.511343956,450,886,656,634,330,0
7.511417866,452,887,656,634,334,0
7.51149106,451,886,656,633,331,0
7.51156497,451,887,657,634,332,0
7.51163888,452,887,657,636,334,0
7.511721849,450,886,657,635,331,0
7.511795998,452,887,658,636,334,0
7.511869907,451,886,657,636,333,0
7.511944056,450,886,656,636,332,0
7.512017965,451,886,657,635,334,0
7.512090921,449,886,656,635,331,0
7.512166023,451,886,656,634,333,0
7.512238979,451,886,656,635,333,0
7.512312889,450,885,656,634,330,0
7.512387037,452,887,657,634,334,0
7.512460947,450,886,656,635,333,0
7.512534857,450,886,656,635,331,0
7.512609959,453,886,657,637,336,0
7.512683868,450,886,657,636,330,0
7.51275897,450,886,657,636,333,0
7.512834072,451,886,658,636,335,0
7.512907982,450,886,657,636,332,0
7.512983084,451,886,657,636,335,0
7.515917063,450,886,657,637,333,0
7.536409855,451,885,657,635,332,0
7.560906887,451,886,657,635,334,0
7.58149004,450,886,656,635,331,0
7.602043867,452,887,657,635,334,0
7.626505852,452,886,658,636,334,0
7.647036076,451,886,657,636,330,0
7.667572021,452,887,658,637,334,0
7.692070007,450,886,658,637,332,0
7.712579966,450,886,657,637,333,0
7.73309803,451,887,658,638,335,0
7.757591009,449,886,658,638,331,0
7.778117895,451,885,657,637,335,0
7.7986269,450,887,657,637,333,0
7.823117971,450,886,657,637,332,0
7.843631983,451,886,657,637,335,0
7.864150047,450,886,657,636,332,0
7.888645887,451,886,657,636,333,0
7.909182072,451,886,657,636,334,0
7.929722071,450,887,657,636,330,0
7.954194069,452,887,658,637,335,0
7.974711895,450,887,658,639,333,0
7.995236874,450,886,658,637,332,0
8.019721985,451,886,658,638,336,0
8.040229082,449,887,658,637,332,0
8.060764074,451,886,658,637,334,0
8.085241079,451,886,658,638,335,0
8.105731964,450,886,659,636,332,0
8.126314878,451,886,658,637,335,0
8.150791883,450,886,657,638,333,0
8.171310902,451,886,658,636,332,0
8.191830873,452,886,658,636,334,0
8.216330051,449,887,658,635,331,0
8.236829996,452,887,658,631,334,0
8.257350922,451,886,658,627,333,0
8.281836033,449,882,654,612,330,0
8.302375078,449,875,650,571,330,1
8.322905064,446,865,641,528,323,1
8.34739399,447,855,631,489,322,2
8.367866039,447,847,620,457,320,2
8.388480902,445,842,613,436,314,2
8.412935972,446,838,609,426,316,2
8.433456898,446,836,606,420,314,2
8.453953028,446,835,605,414,311,2
8.478451967,448,832,601,409,313,2
8.498960018,446,831,600,404,310,2
8.51945591,447,831,599,403,312,2
8.543971062,447,829,597,401,313,2
8.564494848,446,828,596,399,309,2
8.585031986,448,828,597,400,313,2
8.609524012,445,827,596,399,310,2
8.630034924,446,826,594,394,308,2
8.650544882,447,825,595,396,311,2
8.675051928,445,825,593,396,307,2
8.695540905,446,825,593,393,309,2
8.716058016,447,825,594,393,309,2
8.740550995,445,825,594,395,306,2
8.761059999,447,825,593,392,309,2
8.781635046,445,825,594,392,307,2
8.806123972,446,825,595,396,308,2
8.826641083,449,825,595,394,310,2
8.847157955,445,826,595,395,306,2
8.871649027,447,826,597,397,309,2
8.892174006,447,826,597,397,309,2
8.912679911,445,826,597,397,307,2
8.937186003,447,826,597,403,310,2
8.957700968,445,825,597,402,307,2
8.978232861,446,826,597,399,308,2
9.002737045,446,826,598,404,310,2
9.023210049,445,825,598,402,306,2
9.043751001,447,826,598,402,309,2
9.068259954,446,826,598,403,308,2
9.088759899,445,826,598,404,306,2
9.109278917,448,827,599,402,311,2
9.133785963,446,827,600,403,307,2
9.154294968,447,827,600,408,308,2
9.174808979,448,827,600,405,309,2
9.199296951,445,827,600,405,307,2
9.219848871,448,827,602,409,309,2
9.240350962,445,828,600,408,308,2
9.264849901,445,827,602,407,307,2
9.285398006,447,827,603,410,311,2
9.305882931,445,827,602,409,307,2
9.330406904,445,827,602,408,308,2
9.350913048,446,826,602,410,309,2
9.371450901,444,826,602,410,306,2
9.395906925,446,827,603,410,310,2
9.416481018,445,826,604,410,307,2
9.436960936,446,826,604,412,308,2
9.461459875,446,827,605,411,310,2
9.481992006,445,826,606,411,306,2
9.50247097,447,827,606,412,309,2
9.52697587,446,827,608,412,310,2
9.547514915,444,827,608,414,306,2
9.568027019,447,826,609,418,311,2
9.592499971,445,827,610,415,308,2
9.613036871,444,827,610,417,308,2
9.633552074,447,826,611,420,312,2
9.658030987,445,827,610,417,308,2
9.678598881,446,827,611,420,311,2
9.699090004,446,827,610,422,310,2
9.723582029,445,827,610,420,309,2
9.744119883,446,827,611,422,312,2
9.764611959,445,827,610,421,308,2
9.789103985,445,828,610,426,310,2
9.809666872,445,828,611,422,310,2
9.830138922,444,828,611,423,307,2
9.854632854,446,828,611,423,311,2
9.875179052,445,828,612,423,309,2
9.895684957,445,829,611,423,307,2
9.92018199,447,829,612,425,312,2
9.940744877,444,829,613,426,307,2
9.961210966,446,829,612,427,310,2
9.985719919,446,830,614,429,312,2
10.00627899,445,830,614,431,308,2
10.02674294,446,830,614,432,312,2
10.05123186,445,831,614,432,311,2
10.07178307,445,830,614,432,310,2
10.09228802,446,830,613,432,313,2
10.11677694,444,832,613,432,309,2
10.13732004,445,832,615,433,312,2
10.1578629,446,831,614,432,312,2
10.18230987,445,832,614,431,309,2
10.20284796,446,832,616,433,313,2
10.22335601,445,832,616,433,311,2
10.24782801,446,833,616,433,310,2
10.26838303,446,834,617,437,313,2
10.28889799,445,834,617,437,309,2
10.31340098,446,834,617,436,313,2
10.33390903,445,835,618,439,312,2
10.35441995,445,835,619,441,310,2
10.37890792,446,835,618,438,314,2
10.39943886,444,836,620,439,312,2
10.41994691,445,836,622,443,313,2
10.44444299,445,837,620,440,314,2
10.46497107,444,836,622,441,312,2
10.48549104,445,836,621,444,314,2
10.50995803,445,837,622,442,313,2
10.53049707,444,837,622,440,311,2
10.55101895,446,838,622,444,315,2
10.57550406,444,837,622,444,311,2
10.59607291,445,838,622,444,312,2
10.616539,445,837,623,443,313,2
10.64100194,444,837,622,443,310,2
10.66158795,445,837,622,441,312,2
10.68208194,444,837,623,442,311,2
10.70656204,445,837,622,443,311,2
10.72709894,445,837,622,441,313,2
10.74762702,442,836,622,441,309,2
10.77208686,445,836,622,441,313,2
10.79264998,445,836,622,441,313,2
10.81314898,443,836,622,442,310,2
10.83766103,446,837,622,443,314,2
10.8581779,443,836,622,441,311,2
10.87866807,443,837,622,441,311,2
10.90316105,445,836,622,443,313,2
10.923702,443,837,622,441,310,2
10.94426799,444,836,622,441,311,2
10.96868086,443,836,622,442,311,2
10.989259,443,837,621,441,308,2
11.00979805,444,837,622,440,312,2
11.03420806,443,837,622,442,309,2
11.054775,444,838,622,443,310,2
11.07525492,444,837,623,441,311,2
11.09974599,443,837,622,443,308,2
11.12029791,445,837,623,444,313,2
11.14079309,443,837,622,443,310,2
11.16532588,442,836,622,442,309,2
11.18584108,445,836,622,441,312,2
11.20634699,441,835,620,439,308,2
11.23087692,443,835,620,438,309,2
11.25137401,444,835,620,437,311,2
11.27186799,443,835,619,437,307,2
11.29645085,445,836,618,435,310,2
11.31689906,444,835,617,432,309,2
11.33737707,445,835,616,432,309,2
11.36192989,446,835,616,430,311,2
11.38250995,444,835,614,429,308,2
11.402946,445,835,616,430,311,2
11.42748404,446,834,615,430,311,2
11.4479959,444,834,614,430,308,2
11.46849203,446,834,614,431,312,2
11.49300408,444,834,615,431,310,2
11.51350188,444,833,614,429,308,2
11.53400087,445,833,614,430,311,2
11.55852985,443,832,614,430,308,2
11.57902694,445,833,614,428,311,2
11.59951901,445,832,614,429,310,2
11.624053,444,832,614,428,308,2
11.64457798,446,832,614,429,312,2
11.6650629,445,832,613,427,308,2
11.68962288,445,832,615,431,309,2
11.71010399,446,832,615,430,311,2
11.73059607,444,832,614,427,308,2
11.755126,446,832,615,430,311,2
11.77562785,445,832,614,430,310,2
11.79612494,444,830,614,428,309,2
11.82066894,446,831,614,429,312,2
11.84117508,444,829,613,430,308,2
11.86169291,444,829,611,425,309,2
11.88617802,445,828,612,425,311,2
11.90670705,444,828,609,425,306,2
11.92719793,445,827,609,422,310,2
11.95173407,444,827,610,422,308,2
11.972229,445,827,611,425,308,2
11.99272299,446,826,610,423,310,2
12.01725101,444,827,610,420,307,2
12.03775907,446,826,611,424,309,2
12.05827689,445,827,610,422,309,2
12.08273888,444,827,610,421,306,2
12.10329795,446,827,611,425,311,2
12.12379789,444,827,610,422,308,2
12.14833188,443,826,609,421,307,2
12.16882801,444,827,610,425,310,2
12.18932891,443,826,609,423,306,2
12.21385908,445,827,609,421,309,2
12.23436594,444,827,610,425,308,2
12.25488687,444,827,610,424,306,2
12.27939105,446,827,611,420,310,2
12.29991293,444,828,611,421,306,2
12.32045889,445,828,611,425,307,2
12.34490204,445,828,611,423,310,2
12.36547899,444,828,612,424,306,2
12.38591695,446,827,611,427,309,2
12.41046906,443,827,611,426,308,2
12.43095994,443,828,611,422,306,2
12.45151591,445,827,611,425,309,2
12.47599506,443,828,611,425,307,2
12.49650693,444,828,611,420,307,2
12.51700187,445,828,612,425,309,2
13.70056701,444,829,611,427,306,2
13.70103598,445,829,611,423,309,2
13.70146394,444,829,613,425,308,2
13.70197511,446,829,613,428,307,2
13.70240498,445,829,612,426,310,2
13.70282602,443,829,612,425,306,2
13.70324302,445,828,613,428,309,2
13.7036581,444,830,614,428,311,2
13.70407391,443,833,618,435,307,2
13.70448899,445,836,623,450,313,2
13.70490193,444,843,628,469,312,2
13.70532107,444,851,632,502,313,1
13.70546007,446,860,639,538,320,1
13.70553398,446,868,645,566,320,1
13.70561099,448,875,649,585,324,0
13.7056849,448,880,652,597,326,0
13.70575905,448,882,653,602,326,0
13.70583296,450,884,653,605,330,0
13.70590711,448,884,653,604,328,0
13.70598102,449,884,654,606,329,0
13.70605493,449,883,653,605,330,0
13.70613003,446,882,653,606,327,0
13.70620298,449,883,654,610,330,0
13.70627809,448,883,654,611,329,0
13.706352,448,883,655,611,329,0
13.70642591,450,883,655,614,332,0
13.70650005,448,884,655,615,329,0
13.70657396,449,884,655,615,330,0
13.70664811,449,884,656,618,332,0
13.70672202,448,884,655,619,328,0
13.70679593,449,884,655,620,332,0
13.70687008,447,883,656,619,331,0
13.70694399,448,884,656,621,329,0
13.7070179,449,884,656,621,332,0
13.70709205,447,884,655,621,329,0
13.70716691,449,884,656,621,331,0
13.70724106,449,885,655,622,331,0
13.70731711,447,885,656,621,327,0
13.70739198,450,885,656,622,332,0
