delta Time, Unix Time,time, pr1, pr2, pr3, pr4, pr5,avg,delta,dn/dt,label,,,,,,,,,,,,,,,,,,,,,
0.0237140655518,1577122850.08,39.6099998950958,450,889,622,590,324,575,-2.60000000000002,-5292.49715914599,TRANSITION,1,450,889,622,590,324,450,889,622,590,324,202500,790321,386884,348100,104976,0,0,0,0,0
0.0238649845123,1577122850.08,39.6099998950958,449,890,620,592,324,575,-2.60000000000002,0,RELAX,1,449,890,620,592,324,,,,,,201601,792100,384400,350464,104976,,,,,
0.0240309238434,1577122850.08,39.6099998950958,450,890,620,592,323,575,-2.60000000000002,0,RELAX,2,899,1780,1240,1184,647,,,,,,404101,1584200,768800,700928,209305,,,,,
0.0241930484772,1577122850.08,39.6099998950958,452,894,617,591,323,575.4,-2.20000000000005,2467.23764689226,RELAX,3,1351,2674,1857,1775,970,450.333333333333,891.333333333333,619,591.666666666667,323.333333333333,608405,2383436,1149489,1050209,313634,1.24721912892724,1.88561808315041,1.4142135623731,0.47140452088021,0.471404520803036
0.0243439674377,1577122850.08,39.6099998950958,452,896,614,590,324,575.2,-2.39999999999998,-1325.21453459076,TRANSITION,1,452,896,614,590,324,,,,,,204304,802816,376996,348100,104976,,,,,
0.024493932724,1577122850.08,39.6099998950958,451,894,612,590,324,574.2,-3.39999999999998,-6668.20985490978,TRANSITION,2,903,1790,1226,1180,648,,,,,,407705,1602052,751540,696200,209952,,,,,
0.0246450901031,1577122850.08,39.6099998950958,451,894,612,590,324,574.2,-3.39999999999998,0,TRANSITION,3,1354,2684,1838,1770,972,451.333333333333,894.666666666667,612.666666666667,590,324,611106,2401288,1126084,1044300,314928,0.471404520818471,0.942809041636942,0.942809041606073,0,0
0.0247960090637,1577122850.08,39.6099998950958,452,894,611,591,324,574.4,-3.20000000000005,1325.21453371269,RELAX,1,452,894,611,591,324,,,,,,204304,799236,373321,349281,104976,,,,,
0.0249469280243,1577122850.08,39.6099998950958,449,893,609,593,323,573.4,-4.20000000000005,-6626.07266856573,RELAX,2,901,1787,1220,1184,647,,,,,,405905,1596685,744202,700930,209305,,,,,
0.0250980854034,1577122850.08,39.6099998950958,452,893,609,594,323,574.2,-3.39999999999998,5292.49716264805,RELAX,3,1353,2680,1829,1778,970,,,,,,610209,2394134,1115083,1053766,313634,,,,,
0.025249004364,1577122850.08,39.6099998950958,452,894,608,595,322,574.2,-3.39999999999998,0,RELAX,4,1805,3574,2437,2373,1292,,,,,,814513,3193370,1484747,1407791,417318,,,,,
0.0253999233246,1577122850.08,39.6099998950958,451,892,606,595,323,573.4,-4.20000000000005,-5300.85813485292,RELAX,5,2256,4466,3043,2968,1615,,,,,,1017914,3989034,1851983,1761816,521647,,,,,
0.0255498886108,1577122850.08,39.6099998950958,453,892,608,599,323,575,-2.60000000000002,10669.1357749699,RELAX,6,2709,5358,3651,3567,1938,,,,,,1223123,4784698,2221647,2120617,625976,,,,,
0.02570104599,1577122850.08,39.6099998950958,452,894,608,601,322,575.4,-2.20000000000005,2646.24857957306,RELAX,7,3161,6252,4259,4168,2260,,,,,,1427427,5583934,2591311,2481818,729660,,,,,
0.0258519649506,1577122850.08,39.6099998950958,451,893,609,604,325,576.4,-1.20000000000005,6626.07266856558,RELAX,8,3612,7145,4868,4772,2585,,,,,,1630828,6381383,2962192,2846634,835285,,,,,
0.0260019302368,1577122850.08,39.6099998950958,450,894,612,610,325,578.2,0.600000000000023,12002.7777468415,RELAX,9,4062,8039,5480,5382,2910,,,,,,1833328,7180619,3336736,3218734,940910,,,,,
0.0261540412903,1577122850.08,39.6099998950958,449,896,618,617,325,581,3.39999999999998,18407.6037577368,RELAX,10,4511,8935,6098,5999,3235,,,,,,2034929,7983435,3718660,3599423,1046535,,,,,
0.0263049602509,1577122850.08,39.6099998950958,448,896,622,618,325,581.8,4.19999999999993,5300.85813485228,RELAX,11,4959,9831,6720,6617,3560,,,,,,2235633,8786251,4105544,3981347,1152160,,,,,
0.0264670848846,1577122850.08,39.6099998950958,448,895,625,617,325,582,4.39999999999998,1233.61882420739,RELAX,12,5407,10726,7345,7234,3885,,,,,,2436337,9587276,4496169,4362036,1257785,,,,,
0.0266129970551,1577122850.08,39.6099998950958,446,896,626,618,324,582,4.39999999999998,0,RELAX,13,5853,11622,7971,7852,4209,,,,,,2635253,10390092,4888045,4743960,1362761,,,,,
0.0267589092255,1577122850.08,39.6099998950958,447,894,627,617,325,582,4.39999999999998,0,RELAX,14,6300,12516,8598,8469,4534,,,,,,2835062,11189328,5281174,5124649,1468386,,,,,
0.0269029140472,1577122850.08,39.6099998950958,448,895,629,617,324,582.6,5,4166.52715455586,RELAX,15,6748,13411,9227,9086,4858,,,,,,3035766,11990353,5676815,5505338,1573362,,,,,
0.0270478725433,1577122850.08,39.6099998950958,447,894,630,615,325,582.2,4.60000000000002,-2759.41052619669,RELAX,16,7195,14305,9857,9701,5183,,,,,,3235575,12789589,6073715,5883563,1678987,,,,,
0.0271918773651,1577122850.09,39.6199998855591,447,895,631,611,326,582,4.39999999999998,-1388.84238388774,RELAX,17,7642,15200,10488,10312,5509,,,,,,3435384,13590614,6471876,6256884,1785263,,,,,
0.0273358821869,1577122850.09,39.6199998855591,447,895,631,608,325,581.2,3.60000000000002,-5555.36953554953,RELAX,18,8089,16095,11119,10920,5834,,,,,,3635193,14391639,6870037,6626548,1890888,,,,,
0.0274798870087,1577122850.09,39.6199998855591,447,895,629,603,325,579.8,2.19999999999993,-9721.89668721286,RELAX,19,8536,16990,11748,11523,6159,,,,,,3835002,15192664,7265678,6990157,1996513,,,,,
0.0276250839233,1577122850.09,39.6199998855591,447,895,626,596,324,577.6,0,-15151.8371176183,RELAX,20,8983,17885,12374,12119,6483,449.15,894.25,618.7,605.95,324.15,4034811,15993689,7657554,7345373,2101489,2.19715725427516,1.17792189891921,9.38136450629391,9.65647451194997,1.10792599031169
0.0277690887451,1577122850.09,39.6199998855591,447,895,624,589,323,575.6,-2,-13888.4238388746,TRANSITION,1,447,895,624,589,323,,,,,,199809,801025,389376,346921,104329,,,,,
0.0279130935669,1577122850.09,39.6199998855591,446,894,622,583,322,573.4,-4.20000000000005,-15277.266222762,TRANSITION,2,893,1789,1246,1172,645,,,,,,398725,1600261,776260,686810,208013,,,,,
0.028058052063,1577122850.09,39.6199998855591,447,892,624,578,322,572.6,-5,-5518.82105239338,TRANSITION,3,1340,2681,1870,1750,967,,,,,,598534,2395925,1165636,1020894,311697,,,,,
0.0282108783722,1577122850.09,39.6199998855591,448,893,625,578,322,573.2,-4.39999999999998,3926.0255851289,TRANSITION,4,1788,3574,2495,2328,1289,,,,,,799238,3193374,1556261,1354978,415381,,,,,
0.0283570289612,1577122850.09,39.6199998855591,449,892,626,577,322,573.2,-4.39999999999998,0,TRANSITION,5,2237,4466,3121,2905,1611,,,,,,1000839,3989038,1948137,1687907,519065,,,,,
0.0285029411316,1577122850.09,39.6199998855591,449,891,627,576,323,573.2,-4.39999999999998,0,TRANSITION,6,2686,5357,3748,3481,1934,,,,,,1202440,4782919,2341266,2019683,623394,,,,,
0.0286478996277,1577122850.09,39.6199998855591,449,891,629,577,322,573.6,-4,2759.41052619669,TRANSITION,7,3135,6248,4377,4058,2256,,,,,,1404041,5576800,2736907,2352612,727078,,,,,
0.0287930965424,1577122850.09,39.6199998855591,450,891,630,576,322,573.8,-3.80000000000007,1377.4397370162,TRANSITION,8,3585,7139,5007,4634,2578,,,,,,1606541,6370681,3133807,2684388,830762,,,,,
0.0289368629456,1577122850.09,39.6199998855591,449,889,631,574,322,573,-4.60000000000002,-5564.5824211588,TRANSITION,9,4034,8028,5638,5208,2900,,,,,,1808142,7161002,3531968,3013864,934446,,,,,
0.0290820598602,1577122850.09,39.6199998855591,451,889,633,575,322,574,-3.60000000000002,6887.1986898267,TRANSITION,10,4485,8917,6271,5783,3222,,,,,,2011543,7951323,3932657,3344489,1038130,,,,,
0.0292270183563,1577122850.09,39.6199998855591,451,888,633,576,321,573.8,-3.80000000000007,-1379.70526309874,TRANSITION,11,4936,9805,6904,6359,3543,,,,,,2214944,8739867,4333346,3676265,1141171,,,,,
0.0293710231781,1577122850.09,39.6199998855591,450,886,635,576,322,573.8,-3.80000000000007,0,TRANSITION,12,5386,10691,7539,6935,3865,,,,,,2417444,9524863,4736571,4008041,1244855,,,,,
0.0295240879059,1577122850.09,39.6199998855591,452,886,636,578,322,574.8,-2.80000000000007,6533.18379990603,TRANSITION,13,5838,11577,8175,7513,4187,,,,,,2621748,10309859,5141067,4342125,1348539,,,,,
0.0296640396118,1577122850.09,39.6199998855591,451,886,636,580,321,574.8,-2.80000000000007,0,TRANSITION,14,6289,12463,8811,8093,4508,,,,,,2825149,11094855,5545563,4678525,1451580,,,,,
0.0298030376434,1577122850.09,39.6199998855591,451,886,638,582,323,576,-1.60000000000002,8633.21578145306,TRANSITION,15,6740,13349,9449,8675,4831,,,,,,3028550,11879851,5952607,5017249,1555909,,,,,
0.0299410820007,1577122850.09,39.6199998855591,451,886,638,583,322,576,-1.60000000000002,0,TRANSITION,16,7191,14235,10087,9258,5153,,,,,,3231951,12664847,6359651,5357138,1659593,,,,,
0.0300800800323,1577122850.09,39.6199998855591,451,885,638,585,322,576.2,-1.39999999999998,1438.86929690912,TRANSITION,17,7642,15120,10725,9843,5475,,,,,,3435352,13448072,6766695,5699363,1763277,,,,,
0.0302200317383,1577122850.09,39.6199998855591,452,885,639,587,323,577.2,-0.399999999999977,7145.3219727096,TRANSITION,18,8094,16005,11364,10430,5798,,,,,,3639656,14231297,7175016,6043932,1867606,,,,,
0.0303590297699,1577122850.09,39.6199998855591,452,886,639,589,322,577.6,0,2877.73859381749,TRANSITION,19,8546,16891,12003,11019,6120,449.789473684211,889,631.736842105263,579.947368421053,322.105263157895,3843960,15016293,7583337,6390853,1971290,1.76453206465661,3.19539141825295,5.61803585516052,4.66198155532583,0.552004656931111
0.0304989814758,1577122850.09,39.6199998855591,450,886,639,591,322,577.6,0,0,RELAX,1,450,886,639,591,322,,,,,,202500,784996,408321,349281,103684,,,,,
0.0306489467621,1577122850.09,39.6199998855591,452,885,642,594,323,579.2,1.60000000000002,10669.1357678556,RELAX,2,902,1771,1281,1185,645,,,,,,406804,1568221,820485,702117,208013,,,,,
0.0307900905609,1577122850.09,39.6199998855591,452,886,643,597,322,580,2.39999999999998,5667.97837950742,RELAX,3,1354,2657,1924,1782,967,,,,,,611108,2353217,1233934,1058526,311697,,,,,
0.0309300422668,1577122850.09,39.6199998855591,451,886,644,599,322,580.4,2.79999999999995,2858.12879112597,RELAX,4,1805,3543,2568,2381,1289,,,,,,814509,3138213,1648670,1417327,415381,,,,,
0.0310699939728,1577122850.09,39.6199998855591,452,885,644,599,323,580.6,3,1429.06439454225,RELAX,5,2257,4428,3212,2980,1612,,,,,,1018813,3921438,2063406,1776128,519710,,,,,
0.0312099456787,1577122850.09,39.6199998855591,452,886,644,600,322,580.8,3.19999999999993,1429.06439556254,RELAX,6,2709,5314,3856,3580,1934,,,,,,1223117,4706434,2478142,2136128,623394,,,,,
0.0313498973846,1577122850.09,39.6199998855591,453,886,644,599,324,581.2,3.60000000000002,2858.12879112678,RELAX,7,3162,6200,4500,4179,2258,,,,,,1428326,5491430,2892878,2494929,728370,,,,,
0.0315170288086,1577122850.09,39.6199998855591,453,885,646,593,325,580.4,2.79999999999995,-4786.65220970088,RELAX,8,3615,7085,5146,4772,2583,,,,,,1633535,6274655,3310194,2846578,833995,,,,,
0.0316529273987,1577122850.09,39.6199998855591,454,884,646,593,325,580.4,2.79999999999995,0,RELAX,9,4069,7969,5792,5365,2908,,,,,,1839651,7056111,3727510,3198227,939620,,,,,
0.0317878723145,1577122850.09,39.6199998855591,454,884,645,593,324,580,2.39999999999998,-2964.17243753594,RELAX,10,4523,8853,6437,5958,3232,,,,,,2045767,7837567,4143535,3549876,1044596,,,,,
0.0319230556488,1577122850.09,39.6199998855591,453,885,646,594,325,580.6,3,4438.41693287815,RELAX,11,4976,9738,7083,6552,3557,,,,,,2250976,8620792,4560851,3902712,1150221,,,,,
0.0323128700256,1577122850.09,39.6199998855591,454,885,646,593,324,580.4,2.79999999999995,-513.064709521108,RELAX,12,5430,10623,7729,7145,3881,,,,,,2457092,9404017,4978167,4254361,1255197,,,,,
0.0324580669403,1577122850.09,39.6199998855591,453,885,646,593,325,580.4,2.79999999999995,0,RELAX,13,5883,11508,8375,7738,4206,,,,,,2662301,10187242,5395483,4606010,1360822,,,,,
0.032595872879,1577122850.09,39.6199998855591,454,884,646,593,325,580.4,2.79999999999995,0,RELAX,14,6337,12392,9021,8331,4531,,,,,,2868417,10968698,5812799,4957659,1466447,,,,,
0.0327320098877,1577122850.09,39.6199998855591,454,884,645,593,324,580,2.39999999999998,-2938.21646163418,RELAX,15,6791,13276,9666,8924,4855,,,,,,3074533,11750154,6228824,5309308,1571423,,,,,
0.0328691005707,1577122850.09,39.6199998855591,453,885,646,594,325,580.6,3,4376.66504294854,RELAX,16,7244,14161,10312,9518,5180,,,,,,3279742,12533379,6646140,5662144,1677048,,,,,
0.0539309978485,1577122850.11,39.6399998664856,454,885,646,594,325,580.8,3.19999999999993,9.49582069278911,RELAX,17,7698,15046,10958,10112,5505,,,,,,3485858,13316604,7063456,6014980,1782673,,,,,
0.0784859657288,1577122850.14,39.6700000762939,453,884,646,593,324,580,2.39999999999998,-32.5799652396117,RELAX,18,8151,15930,11604,10705,5829,,,,,,3691067,14098060,7480772,6366629,1887649,,,,,
0.0990929603577,1577122850.16,39.6900000572205,453,884,647,594,325,580.6,3,29.1163272862002,RELAX,19,8604,16814,12251,11299,6154,,,,,,3896276,14879516,7899381,6719465,1993274,,,,,
0.123450040817,1577122850.18,39.710000038147,453,884,646,594,324,580.2,2.60000000000002,-16.4223294605594,RELAX,20,9057,17698,12897,11893,6478,,,,,,4101485,15660972,8316697,7072301,2098250,,,,,
0.143974065781,1577122850.2,39.7300000190735,453,884,646,595,323,580.2,2.60000000000002,0,RELAX,21,9510,18582,13543,12488,6801,,,,,,4306694,16442428,8734013,7426326,2202579,,,,,
0.168461084366,1577122850.23,39.7599999904633,454,882,647,595,325,580.6,3,16.3351858704843,RELAX,22,9964,19464,14190,13083,7126,,,,,,4512810,17220352,9152622,7780351,2308204,,,,,
0.193136930466,1577122850.25,39.7799999713898,454,883,647,595,325,580.8,3.19999999999993,8.10509188578266,RELAX,23,10418,20347,14837,13678,7451,,,,,,4718926,18000041,9571231,8134376,2413829,,,,,
0.213757038116,1577122850.27,39.7999999523163,453,884,646,595,324,580.4,2.79999999999995,-19.3985408218748,RELAX,24,10871,21231,15483,14273,7775,,,,,,4924135,18781497,9988547,8488401,2518805,,,,,
0.23829293251,1577122850.3,39.8299999237061,454,884,647,595,324,580.8,3.19999999999993,16.3026459755954,RELAX,25,11325,22115,16130,14868,8099,,,,,,5130251,19562953,10407156,8842426,2623781,,,,,
0.25892996788,1577122850.32,39.8499999046326,453,885,646,595,325,580.8,3.19999999999993,0,RELAX,26,11778,23000,16776,15463,8424,,,,,,5335460,20346178,10824472,9196451,2729406,,,,,
0.283168077469,1577122850.34,39.8699998855591,452,886,646,596,324,580.8,3.19999999999993,0,RELAX,27,12230,23886,17422,16059,8748,,,,,,5539764,21131174,11241788,9551667,2834382,,,,,
0.303942918777,1577122850.36,39.8899998664856,453,884,646,593,324,580,2.39999999999998,-38.5081160495743,RELAX,28,12683,24770,18068,16652,9072,,,,,,5744973,21912630,11659104,9903316,2939358,,,,,
0.328500986099,1577122850.39,39.9200000762939,453,885,646,592,323,579.8,2.19999999999993,-8.14396334115748,RELAX,29,13136,25655,18714,17244,9395,452.965517241379,884.655172413793,645.310344827586,594.620689655172,323.965517241379,5950182,22695855,12076420,10253780,3043687,0.964284927875564,0.95685771894279,1.68366284357258,2.20366142187558,1.03333269404954
0.352835893631,1577122850.41,39.9400000572205,453,886,646,589,324,579.6,2,-8.21864639250981,TRANSITION,1,453,886,646,589,324,,,,,,205209,784996,417316,346921,104976,,,,,
0.373563051224,1577122850.43,39.960000038147,454,884,646,582,323,577.8,0.199999999999932,-86.8425876497395,TRANSITION,2,907,1770,1292,1171,647,,,,,,411325,1566452,834632,685645,209305,,,,,
0.398042917252,1577122850.46,39.9900000095367,454,883,645,573,323,575.6,-2,-89.8697728771711,TRANSITION,3,1361,2653,1937,1744,970,,,,,,617441,2346141,1250657,1013974,313634,,,,,
0.418282985687,1577122850.48,40.0099999904633,455,883,644,566,324,574.4,-3.20000000000005,-59.2883370851134,TRANSITION,4,1816,3536,2581,2310,1294,,,,,,824466,3125830,1665393,1334330,418610,,,,,
0.442873001099,1577122850.5,40.0299999713898,455,882,642,557,323,571.8,-5.80000000000007,-105.73397195722,TRANSITION,5,2271,4418,3223,2867,1617,,,,,,1031491,3903754,2077557,1644579,522939,,,,,
0.467451095581,1577122850.53,40.0599999427795,455,880,640,550,324,569.8,-7.80000000000007,-81.3732733212788,TRANSITION,6,2726,5298,3863,3417,1941,,,,,,1238516,4678154,2487157,1947079,627915,,,,,
0.48829293251,1577122850.55,40.0799999237061,454,880,638,542,322,567.2,-10.4,-124.749080844318,TRANSITION,7,3180,6178,4501,3959,2263,,,,,,1444632,5452554,2894201,2240843,731599,,,,,
0.512712955475,1577122850.57,40.0999999046326,455,880,636,535,324,566,-11.6,-49.1400029279229,TRANSITION,8,3635,7058,5137,4494,2587,,,,,,1651657,6226954,3298697,2527068,836575,,,,,
0.533212900162,1577122850.59,40.1199998855591,456,880,635,532,323,565.2,-12.4,-39.0244955396037,TRANSITION,9,4091,7938,5772,5026,2910,,,,,,1859593,7001354,3701922,2810092,940904,,,,,
0.557830095291,1577122850.62,40.1499998569489,455,880,632,529,323,563.8,-13.8000000000001,-56.8708170310936,TRANSITION,10,4546,8818,6404,5555,3233,,,,,,2066618,7775754,4101346,3089933,1045233,,,,,
0.582333087921,1577122850.64,40.1700000762939,455,880,631,526,322,562.8,-14.8000000000001,-40.8113415002076,TRANSITION,11,5001,9698,7035,6081,3555,,,,,,2273643,8550154,4499507,3366609,1148917,,,,,
0.60261297226,1577122850.66,40.1900000572205,455,879,630,524,322,562,-15.6,-39.447956735211,TRANSITION,12,5456,10577,7665,6605,3877,,,,,,2480668,9322795,4896407,3641185,1252601,,,,,
0.627161979675,1577122850.69,40.2200000286102,455,879,628,523,321,561.2,-16.4,-32.5878756104467,TRANSITION,13,5911,11456,8293,7128,4198,,,,,,2687693,10095436,5290791,3914714,1355642,,,,,
0.648031949997,1577122850.71,40.2400000095367,455,879,626,522,324,561.2,-16.4,0,TRANSITION,14,6366,12335,8919,7650,4522,,,,,,2894718,10868077,5682667,4187198,1460618,,,,,
0.672600030899,1577122850.73,40.2599999904633,456,879,624,514,323,559.2,-18.4,-81.4064398427305,TRANSITION,15,6822,13214,9543,8164,4845,,,,,,3102654,11640718,6072043,4451394,1564947,,,,,
0.692717075348,1577122850.75,40.2799999713898,454,879,621,504,322,556,-21.6,-159.069092287019,TRANSITION,16,7276,14093,10164,8668,5167,454.75,880.8125,635.25,541.75,322.9375,3308770,12413359,6457684,4705410,1668631,0.75,2.06817401347179,7.91754381105656,24.3939029267561,0.899218410621135
0.717504024506,1577122850.78,40.3099999427795,456,879,622,499,323,555.8,-21.8000000000001,-8.06876226376956,FIST,1,456,879,622,499,323,,,,,,207936,772641,386884,249001,104329,,,,,
0.742042064667,1577122850.8,40.3299999237061,456,880,622,498,321,555.4,-22.2,-16.3012203654197,FIST,2,912,1759,1244,997,644,,,,,,415872,1547041,773768,497005,207370,,,,,
0.762629032135,1577122850.82,40.3499999046326,455,881,622,499,322,555.8,-21.8000000000001,19.4297679161212,FIST,3,1367,2640,1866,1496,966,455.666666666667,880,622,498.666666666667,322,622897,2323202,1160652,746006,311054,0.471404520787602,0.816496580903963,0,0.471404520756733,0.816496580930696
0.786976099014,1577122850.84,40.3699998855591,455,879,622,503,323,556.4,-21.2,24.6436255743618,TRANSITION,1,455,879,622,503,323,,,,,,207025,772641,386884,253009,104329,,,,,
0.807751893997,1577122850.87,40.3999998569489,454,879,621,506,322,556.4,-21.2,0,TRANSITION,2,909,1758,1243,1009,645,,,,,,413141,1545282,772525,509045,208013,,,,,
0.83235001564,1577122850.89,40.420000076294,454,879,621,509,323,557.2,-20.4,32.5228085140284,TRANSITION,3,1363,2637,1864,1518,968,,,,,,619257,2317923,1158166,768126,312342,,,,,
0.856467962265,1577122850.91,40.4400000572205,456,878,621,509,324,557.6,-20,16.5851598487803,TRANSITION,4,1819,3515,2485,2027,1292,,,,,,827193,3088807,1543807,1027207,417318,,,,,
0.877218008041,1577122850.94,40.4700000286102,455,879,620,509,322,557,-20.6,-28.9155988607021,TRANSITION,5,2274,4394,3105,2536,1614,,,,,,1034218,3861448,1928207,1286288,521002,,,,,
