pr1,pr2,pr3,pr4,pr5,label,intId
651,829,626,686,604,lift down,lift down
652,829,626,686,604,lift down,lift down
651,829,626,686,604,lift down,lift down
652,829,626,686,604,lift down,lift down
651,829,626,686,604,lift down,lift down
651,829,627,687,604,lift down,lift down
651,829,627,687,604,lift down,lift down
652,827,627,687,604,lift down,lift down
651,829,626,687,603,lift down,lift down
651,829,627,686,604,lift down,lift down
652,829,626,687,603,lift down,lift down
651,829,626,687,603,lift down,lift down
651,829,627,687,603,lift down,lift down
651,829,627,688,603,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,626,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,688,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
652,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,626,689,604,lift down,lift down
651,828,627,688,604,lift down,lift down
651,829,626,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
651,829,627,689,604,lift down,lift down
650,829,627,689,604,lift down,lift down
650,829,628,689,604,lift down,lift down
649,829,627,690,603,lift down,lift down
649,829,628,689,603,lift down,lift down
649,829,627,690,602,lift down,lift down
648,829,627,690,602,lift down,lift down
648,830,627,690,602,lift down,lift down
648,829,627,689,602,lift down,lift down
648,828,627,690,601,lift down,lift down
647,829,627,690,601,lift down,lift down
648,829,627,690,601,lift down,lift down
648,829,627,690,601,lift down,lift down
647,829,627,690,601,lift down,lift down
647,829,627,690,601,lift down,lift down
648,829,627,690,602,lift down,lift down
648,829,627,691,602,lift down,lift down
648,829,627,690,603,lift down,lift down
648,829,627,691,603,lift down,lift down
648,829,627,691,603,lift down,lift down
649,828,627,691,604,lift down,lift down
649,829,627,691,604,lift down,lift down
651,829,627,690,605,lift down,lift down
651,830,628,691,606,lift down,lift down
651,830,627,691,605,lift down,lift down
651,829,627,691,606,lift down,lift down
651,829,628,692,606,lift down,lift down
652,829,628,691,607,lift down,lift down
652,829,627,692,606,lift down,lift down
652,829,628,691,607,lift down,lift down
652,829,627,692,607,lift down,lift down
652,829,627,692,607,lift down,lift down
652,829,627,692,606,lift down,lift down
652,829,628,692,607,lift down,lift down
652,830,628,692,607,lift down,lift down
652,829,627,692,607,lift down,lift down
652,830,628,692,607,lift down,lift down
652,830,627,692,607,lift down,lift down
652,830,627,692,607,lift down,lift down
652,829,628,692,607,lift down,lift down
651,830,627,692,607,lift down,lift down
651,829,628,692,606,lift down,lift down
650,829,628,692,607,lift down,lift down
651,829,628,692,606,lift down,lift down
650,829,627,692,606,lift down,lift down
650,828,627,692,605,lift down,lift down
650,829,627,692,605,lift down,lift down
650,829,628,692,605,lift down,lift down
650,829,628,692,605,lift down,lift down
649,830,628,692,605,lift down,lift down
649,829,628,692,605,lift down,lift down
648,830,627,692,604,lift down,lift down
647,829,628,692,605,lift down,lift down
648,830,627,692,603,lift down,lift down
648,829,627,692,605,lift down,lift down
648,829,627,692,604,lift down,lift down
648,829,628,692,604,lift down,lift down
649,829,627,691,604,lift down,lift down
649,829,627,692,605,lift down,lift down
649,829,627,692,605,lift down,lift down
649,830,627,692,605,lift down,lift down
650,829,627,692,606,lift down,lift down
650,829,627,692,606,lift down,lift down
650,829,627,692,606,lift down,lift down
651,829,628,692,606,lift down,lift down
651,829,628,692,606,lift down,lift down
652,829,628,692,607,lift down,lift down
652,829,627,692,607,lift down,lift down
652,830,627,692,607,lift down,lift down
651,830,628,692,606,lift down,lift down
652,830,627,692,607,lift down,lift down
653,830,627,693,607,lift down,lift down
652,830,627,693,606,lift down,lift down
653,830,628,694,608,lift down,lift down
653,832,628,694,608,lift down,lift down
653,831,628,693,609,lift down,lift down
653,832,627,690,609,lift down,lift down
654,833,628,687,611,lift down,lift down
653,834,628,683,611,lift down,lift down
654,833,628,679,612,lift down,lift down
654,834,628,678,612,lift down,lift down
654,834,628,678,613,lift down,lift down
654,834,628,677,613,lift down,lift down
655,834,628,677,614,lift down,lift down
655,834,628,676,615,lift down,lift down
656,833,627,675,616,lift down,lift down
655,833,626,672,615,lift down,lift down
655,832,623,668,616,lift down,lift down
655,831,620,662,617,lift down,lift down
656,831,619,657,619,lift down,lift down
655,831,617,656,619,lift down,lift down
655,831,616,654,619,lift down,lift down
655,831,615,654,620,lift down,lift down
656,830,616,654,620,lift down,lift down
656,831,616,655,620,lift down,lift down
655,832,617,655,620,lift down,lift down
656,832,617,656,620,lift down,lift down
656,832,618,656,620,lift down,lift down
656,832,618,657,620,lift down,lift down
656,832,619,658,620,lift down,lift down
657,832,619,658,620,lift down,lift down
657,832,619,659,620,lift down,lift down
656,832,619,658,620,lift down,lift down
657,832,619,659,619,lift down,lift down
656,832,619,659,619,lift down,lift down
656,832,620,659,619,lift down,lift down
658,832,620,660,619,lift down,lift down
656,832,620,660,619,lift down,lift down
657,832,620,660,619,lift down,lift down
657,831,620,660,620,lift down,lift down
657,831,620,660,619,lift down,lift down
657,832,620,660,619,lift down,lift down
657,832,620,660,619,lift down,lift down
657,832,620,661,619,lift down,lift down
657,831,620,661,619,lift down,lift down
657,831,620,660,618,lift down,lift down
657,831,620,661,618,lift down,lift down
657,831,619,661,618,lift down,lift down
657,831,620,660,617,lift down,lift down
657,832,619,661,615,lift down,lift down
657,832,620,661,615,lift down,lift down
657,831,620,661,616,lift down,lift down
657,831,620,661,615,lift down,lift down
657,831,620,661,615,lift down,lift down
657,832,619,662,615,lift down,lift down
657,832,619,661,615,lift down,lift down
656,831,620,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
656,831,619,661,614,lift down,lift down
657,832,619,662,614,lift down,lift down
656,831,619,662,614,lift down,lift down
656,831,620,662,614,lift down,lift down
656,831,619,662,614,lift down,lift down
656,830,619,662,614,lift down,lift down
656,831,619,663,614,lift down,lift down
656,831,619,663,613,lift down,lift down
656,831,618,663,613,lift down,lift down
656,830,619,662,613,lift down,lift down
656,831,618,663,613,lift down,lift down
656,831,619,662,613,lift down,lift down
657,830,619,663,613,lift down,lift down
656,831,619,663,613,lift down,lift down
657,831,620,663,613,lift down,lift down
656,831,619,664,612,lift down,lift down
656,831,619,663,613,lift down,lift down
656,830,618,663,612,lift down,lift down
656,831,619,663,612,lift down,lift down
656,831,619,664,611,lift down,lift down
656,831,619,663,611,lift down,lift down
656,830,619,664,610,lift down,lift down
656,830,619,664,610,lift down,lift down
655,831,619,663,609,lift down,lift down
655,831,619,664,608,lift down,lift down
656,830,619,664,608,lift down,lift down
656,830,619,664,607,lift down,lift down
655,831,619,664,607,lift down,lift down
655,831,619,664,607,lift down,lift down
655,830,618,664,608,lift down,lift down
656,830,619,664,608,lift down,lift down
655,830,618,664,608,lift down,lift down
656,829,618,664,609,lift down,lift down
655,831,618,664,609,lift down,lift down
656,830,619,664,609,lift down,lift down
656,830,619,664,608,lift down,lift down
656,831,619,664,609,lift down,lift down
656,830,619,664,608,lift down,lift down
655,831,619,666,607,lift down,lift down
655,830,618,665,606,lift down,lift down
655,830,619,666,605,lift down,lift down
655,830,619,666,605,lift down,lift down
654,830,618,666,602,lift down,lift down
653,830,618,666,602,lift down,lift down
653,830,618,665,601,lift down,lift down
653,830,618,665,601,lift down,lift down
653,830,618,665,601,lift down,lift down
653,830,618,665,601,lift down,lift down
653,830,618,665,601,lift down,lift down
653,830,618,667,601,lift down,lift down
653,830,618,666,601,lift down,lift down
653,831,618,667,600,lift down,lift down
652,830,618,667,600,lift down,lift down
652,830,618,667,599,lift down,lift down
651,831,618,667,599,lift down,lift down
651,830,618,667,599,lift down,lift down
652,830,619,667,599,lift down,lift down
651,830,619,666,599,lift down,lift down
651,830,618,667,599,lift down,lift down
651,830,619,666,599,lift down,lift down
652,830,619,667,600,lift down,lift down
652,830,618,668,600,lift down,lift down
652,830,618,668,601,lift down,lift down
652,830,618,667,601,lift down,lift down
652,830,619,667,602,lift down,lift down
652,830,618,667,602,lift down,lift down
652,830,618,668,601,lift down,lift down
652,830,618,668,602,lift down,lift down
652,831,618,668,602,lift down,lift down
652,830,618,668,602,lift down,lift down
652,831,619,668,602,lift down,lift down
652,831,618,668,602,lift down,lift down
652,830,618,669,602,lift down,lift down
652,830,619,669,602,lift down,lift down
652,831,618,669,602,lift down,lift down
652,830,618,669,601,lift down,lift down
652,830,619,669,601,lift down,lift down
652,830,618,669,602,lift down,lift down
652,830,618,669,601,lift down,lift down
651,830,619,671,601,lift down,lift down
653,830,619,671,602,lift down,lift down
653,830,619,672,602,lift down,lift down
653,830,619,671,602,lift down,lift down
654,830,619,672,603,lift down,lift down
654,830,619,671,603,lift down,lift down
654,829,619,671,603,lift down,lift down
654,830,618,670,604,lift down,lift down
654,829,618,669,604,lift down,lift down
654,829,618,670,604,lift down,lift down
654,829,619,670,605,lift down,lift down
654,829,618,670,605,lift down,lift down
654,829,618,670,605,lift down,lift down
654,830,619,670,605,lift down,lift down
654,830,618,669,606,lift down,lift down
655,830,618,669,606,lift down,lift down
654,830,618,669,606,lift down,lift down
654,830,618,668,605,lift down,lift down
654,830,619,668,606,lift down,lift down
654,830,618,668,605,lift down,lift down
654,830,618,668,605,lift down,lift down
654,830,618,668,605,lift down,lift down
654,831,618,668,605,lift down,lift down
653,830,618,668,605,lift down,lift down
654,830,618,668,605,lift down,lift down
654,830,618,669,606,lift down,lift down
655,829,620,669,606,lift down,lift down
655,829,620,672,606,lift down,lift down
656,828,621,677,607,lift down,lift down
656,827,623,684,604,lift down,lift down
653,828,624,690,601,lift down,lift down
652,829,626,695,598,lift down,lift down
651,832,627,699,595,lift down,lift down
651,833,627,701,595,lift down,lift down
651,834,627,702,595,lift down,lift down
651,835,628,704,594,lift down,lift down
650,836,629,704,593,lift down,lift down
650,835,629,705,591,lift down,lift down
649,836,629,705,590,lift down,lift down
648,836,629,705,590,lift down,lift down
648,836,629,705,590,lift down,lift down
648,836,629,705,590,lift down,lift down
648,836,629,705,590,lift down,lift down
648,836,630,705,590,lift down,lift down
648,836,629,705,590,lift down,lift down
648,835,629,705,591,lift down,lift down
648,835,629,705,591,lift down,lift down
649,835,629,705,591,lift down,lift down
648,836,629,705,592,lift down,lift down
649,835,629,706,592,lift down,lift down
649,835,629,706,593,lift down,lift down
649,835,629,705,593,lift down,lift down
650,836,629,706,593,lift down,lift down
