delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
12.9832391739,1577745859.44,441,877,558,611,308,two,
13.0038599968,1577745859.46,441,877,557,611,308,two,
13.0285661221,1577745859.49,441,877,557,609,307,two,
13.0530309677,1577745859.51,440,878,557,610,308,two,
13.0733420849,1577745859.53,442,878,558,612,310,two,
13.0978181362,1577745859.56,441,877,558,611,307,two,
13.1187810898,1577745859.58,439,878,557,611,305,two,
13.1429560184,1577745859.6,440,877,558,612,307,two,
13.1634471416,1577745859.62,441,878,557,614,308,two,
13.1882190704,1577745859.65,441,878,557,612,308,two,
13.2128601074,1577745859.67,440,878,557,611,307,two,
13.2334861755,1577745859.69,441,879,557,611,308,two,
13.2576031685,1577745859.72,441,878,557,613,309,two,
13.2782969475,1577745859.74,440,878,557,611,307,two,
